"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1970","1970","AUD","Australian Dollar","0","Units","2021_22","2021-22",237557000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1971","1971","AUD","Australian Dollar","0","Units","2021_22","2021-22",245306000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1972","1972","AUD","Australian Dollar","0","Units","2021_22","2021-22",253764000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1973","1973","AUD","Australian Dollar","0","Units","2021_22","2021-22",270229000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1974","1974","AUD","Australian Dollar","0","Units","2021_22","2021-22",285371000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1975","1975","AUD","Australian Dollar","0","Units","2021_22","2021-22",292701000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1976","1976","AUD","Australian Dollar","0","Units","2021_22","2021-22",301928000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1977","1977","AUD","Australian Dollar","0","Units","2021_22","2021-22",311655000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1978","1978","AUD","Australian Dollar","0","Units","2021_22","2021-22",318270000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1979","1979","AUD","Australian Dollar","0","Units","2021_22","2021-22",322108000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1980","1980","AUD","Australian Dollar","0","Units","2021_22","2021-22",330613000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1981","1981","AUD","Australian Dollar","0","Units","2021_22","2021-22",345831000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1982","1982","AUD","Australian Dollar","0","Units","2021_22","2021-22",360896000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1983","1983","AUD","Australian Dollar","0","Units","2021_22","2021-22",365202000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1984","1984","AUD","Australian Dollar","0","Units","2021_22","2021-22",366773000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1985","1985","AUD","Australian Dollar","0","Units","2021_22","2021-22",380786000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1986","1986","AUD","Australian Dollar","0","Units","2021_22","2021-22",390650000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1987","1987","AUD","Australian Dollar","0","Units","2021_22","2021-22",400603000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1988","1988","AUD","Australian Dollar","0","Units","2021_22","2021-22",414891000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1989","1989","AUD","Australian Dollar","0","Units","2021_22","2021-22",437788000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1990","1990","AUD","Australian Dollar","0","Units","2021_22","2021-22",448765000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1991","1991","AUD","Australian Dollar","0","Units","2021_22","2021-22",453063000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1992","1992","AUD","Australian Dollar","0","Units","2021_22","2021-22",465942000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1993","1993","AUD","Australian Dollar","0","Units","2021_22","2021-22",472613000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1994","1994","AUD","Australian Dollar","0","Units","2021_22","2021-22",489099000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","AUD","Australian Dollar","0","Units","2021_22","2021-22",509073000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","AUD","Australian Dollar","0","Units","2021_22","2021-22",523852000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","AUD","Australian Dollar","0","Units","2021_22","2021-22",545936000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","AUD","Australian Dollar","0","Units","2021_22","2021-22",573429000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","AUD","Australian Dollar","0","Units","2021_22","2021-22",604413000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","AUD","Australian Dollar","0","Units","2021_22","2021-22",624940000000,,
"AUS","Australia","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","AUD","Australian Dollar","0","Units","2021_22","2021-22",643373000000,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1970","1970","EUR","Euro","0","Units","2015","2015",66370149046.9103,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1971","1971","EUR","Euro","0","Units","2015","2015",70829014577.2675,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1972","1972","EUR","Euro","0","Units","2015","2015",75135531959.0899,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1973","1973","EUR","Euro","0","Units","2015","2015",79171685020.9773,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1974","1974","EUR","Euro","0","Units","2015","2015",81540591443.2653,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1975","1975","EUR","Euro","0","Units","2015","2015",84188445179.7719,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1976","1976","EUR","Euro","0","Units","2015","2015",88014314881.7098,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1977","1977","EUR","Euro","0","Units","2015","2015",93673529786.602,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1978","1978","EUR","Euro","0","Units","2015","2015",92075898781.2095,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1979","1979","EUR","Euro","0","Units","2015","2015",96446497085.2758,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1980","1980","EUR","Euro","0","Units","2015","2015",98876865462.2037,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1981","1981","EUR","Euro","0","Units","2015","2015",100137935478.141,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1982","1982","EUR","Euro","0","Units","2015","2015",102063685434.035,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1983","1983","EUR","Euro","0","Units","2015","2015",107610081839.612,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1984","1984","EUR","Euro","0","Units","2015","2015",105320567483.484,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1985","1985","EUR","Euro","0","Units","2015","2015",107227795279.201,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1986","1986","EUR","Euro","0","Units","2015","2015",109579262178.717,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1987","1987","EUR","Euro","0","Units","2015","2015",112228679987.953,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1988","1988","EUR","Euro","0","Units","2015","2015",114931018309.887,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1989","1989","EUR","Euro","0","Units","2015","2015",119054927311.84,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1990","1990","EUR","Euro","0","Units","2015","2015",124096708561.582,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1991","1991","EUR","Euro","0","Units","2015","2015",127813389677.342,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1992","1992","EUR","Euro","0","Units","2015","2015",132260393349.328,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1993","1993","EUR","Euro","0","Units","2015","2015",132400487282.099,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1994","1994","EUR","Euro","0","Units","2015","2015",135105453654.52,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","EUR","Euro","0","Units","2015","2015",136257126403,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","EUR","Euro","0","Units","2015","2015",140235856323,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","EUR","Euro","0","Units","2015","2015",140829356225,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","EUR","Euro","0","Units","2015","2015",144942450870,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","EUR","Euro","0","Units","2015","2015",148429905976,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","EUR","Euro","0","Units","2015","2015",153015791222,,
"AUT","Austria","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","EUR","Euro","0","Units","2015","2015",155003798897,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1970","1970","EUR","Euro","0","Units","2015","2015",82454087431.8778,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1971","1971","EUR","Euro","0","Units","2015","2015",86510220836.8476,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1972","1972","EUR","Euro","0","Units","2015","2015",91631064423.3106,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1973","1973","EUR","Euro","0","Units","2015","2015",99098955510.3383,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1974","1974","EUR","Euro","0","Units","2015","2015",101878119941.453,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1975","1975","EUR","Euro","0","Units","2015","2015",102749918288.995,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1976","1976","EUR","Euro","0","Units","2015","2015",107973806216.109,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1977","1977","EUR","Euro","0","Units","2015","2015",110814880914.136,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1978","1978","EUR","Euro","0","Units","2015","2015",113581182232.363,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1979","1979","EUR","Euro","0","Units","2015","2015",119409531887.108,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1980","1980","EUR","Euro","0","Units","2015","2015",118438976721.939,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1981","1981","EUR","Euro","0","Units","2015","2015",118933975446.429,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1982","1982","EUR","Euro","0","Units","2015","2015",121834194036.99,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1983","1983","EUR","Euro","0","Units","2015","2015",121651202487.245,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1984","1984","EUR","Euro","0","Units","2015","2015",122100124202.806,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1985","1985","EUR","Euro","0","Units","2015","2015",125407136957.908,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1986","1986","EUR","Euro","0","Units","2015","2015",128816835618.622,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1987","1987","EUR","Euro","0","Units","2015","2015",131052228794.643,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1988","1988","EUR","Euro","0","Units","2015","2015",135400581951.531,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1989","1989","EUR","Euro","0","Units","2015","2015",139879267219.388,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1990","1990","EUR","Euro","0","Units","2015","2015",144319774394.133,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1991","1991","EUR","Euro","0","Units","2015","2015",148678659438.775,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1992","1992","EUR","Euro","0","Units","2015","2015",151515686702.806,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1993","1993","EUR","Euro","0","Units","2015","2015",150836379942.602,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1994","1994","EUR","Euro","0","Units","2015","2015",154448817442.603,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","EUR","Euro","0","Units","2015","2015",156883000000,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","EUR","Euro","0","Units","2015","2015",159944000000,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","EUR","Euro","0","Units","2015","2015",162399000000,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","EUR","Euro","0","Units","2015","2015",167497000000,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","EUR","Euro","0","Units","2015","2015",171037000000,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","EUR","Euro","0","Units","2015","2015",175888000000,,
"BEL","Belgium","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","EUR","Euro","0","Units","2015","2015",177514000000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1970","1970","CAD","Canadian Dollar","0","Units","2017","2017",303398982909.913,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1971","1971","CAD","Canadian Dollar","0","Units","2017","2017",319733360647.279,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1972","1972","CAD","Canadian Dollar","0","Units","2017","2017",341661584750.507,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1973","1973","CAD","Canadian Dollar","0","Units","2017","2017",364663800142.841,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1974","1974","CAD","Canadian Dollar","0","Units","2017","2017",382884852471.291,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1975","1975","CAD","Canadian Dollar","0","Units","2017","2017",397507276342.693,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1976","1976","CAD","Canadian Dollar","0","Units","2017","2017",417891464020.206,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1977","1977","CAD","Canadian Dollar","0","Units","2017","2017",429504980536.872,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1978","1978","CAD","Canadian Dollar","0","Units","2017","2017",442318349112.774,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1979","1979","CAD","Canadian Dollar","0","Units","2017","2017",452441637002.257,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1980","1980","CAD","Canadian Dollar","0","Units","2017","2017",460166457734.152,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1981","1981","CAD","Canadian Dollar","0","Units","2017","2017",465676500000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1982","1982","CAD","Canadian Dollar","0","Units","2017","2017",453733250000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1983","1983","CAD","Canadian Dollar","0","Units","2017","2017",465055750000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1984","1984","CAD","Canadian Dollar","0","Units","2017","2017",482915250000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1985","1985","CAD","Canadian Dollar","0","Units","2017","2017",506573250000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1986","1986","CAD","Canadian Dollar","0","Units","2017","2017",523900750000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1987","1987","CAD","Canadian Dollar","0","Units","2017","2017",544207250000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1988","1988","CAD","Canadian Dollar","0","Units","2017","2017",566653750000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1989","1989","CAD","Canadian Dollar","0","Units","2017","2017",585978250000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1990","1990","CAD","Canadian Dollar","0","Units","2017","2017",594011750000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1991","1991","CAD","Canadian Dollar","0","Units","2017","2017",587400000000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1992","1992","CAD","Canadian Dollar","0","Units","2017","2017",596459000000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1993","1993","CAD","Canadian Dollar","0","Units","2017","2017",607540500000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1994","1994","CAD","Canadian Dollar","0","Units","2017","2017",625109500000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","CAD","Canadian Dollar","0","Units","2017","2017",639138500000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","CAD","Canadian Dollar","0","Units","2017","2017",658114250000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","CAD","Canadian Dollar","0","Units","2017","2017",690288750000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","CAD","Canadian Dollar","0","Units","2017","2017",709184750000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","CAD","Canadian Dollar","0","Units","2017","2017",737097000000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","CAD","Canadian Dollar","0","Units","2017","2017",767054500000,,
"CAN","Canada","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","CAD","Canadian Dollar","0","Units","2017","2017",785495000000,,
"CZE","Czechia","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","CZK","Czech Koruna","0","Units","2015","2015",1339335000000,,
"CZE","Czechia","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","CZK","Czech Koruna","0","Units","2015","2015",1439219000000,,
"CZE","Czechia","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","CZK","Czech Koruna","0","Units","2015","2015",1481362000000,,
"CZE","Czechia","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","CZK","Czech Koruna","0","Units","2015","2015",1475511000000,,
"CZE","Czechia","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","CZK","Czech Koruna","0","Units","2015","2015",1521367000000,,
"CZE","Czechia","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","CZK","Czech Koruna","0","Units","2015","2015",1547990000000,,
"CZE","Czechia","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","CZK","Czech Koruna","0","Units","2015","2015",1594352000000,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1970","1970","DKK","Danish Krone","0","Units","2010","2010",446659168844.266,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1971","1971","DKK","Danish Krone","0","Units","2010","2010",450405720532.924,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1972","1972","DKK","Danish Krone","0","Units","2010","2010",450635439345.024,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1973","1973","DKK","Danish Krone","0","Units","2010","2010",484734122045.076,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1974","1974","DKK","Danish Krone","0","Units","2010","2010",473743466964.916,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1975","1975","DKK","Danish Krone","0","Units","2010","2010",488629860290.09,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1976","1976","DKK","Danish Krone","0","Units","2010","2010",525893560957.379,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1977","1977","DKK","Danish Krone","0","Units","2010","2010",536326388218.149,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1978","1978","DKK","Danish Krone","0","Units","2010","2010",545599742627.754,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1979","1979","DKK","Danish Krone","0","Units","2010","2010",551229626316.001,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1980","1980","DKK","Danish Krone","0","Units","2010","2010",538895853156.364,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1981","1981","DKK","Danish Krone","0","Units","2010","2010",532127061001.884,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1982","1982","DKK","Danish Krone","0","Units","2010","2010",539620320404.882,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1983","1983","DKK","Danish Krone","0","Units","2010","2010",549941084219.822,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1984","1984","DKK","Danish Krone","0","Units","2010","2010",569283604030.848,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1985","1985","DKK","Danish Krone","0","Units","2010","2010",594839602590.841,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1986","1986","DKK","Danish Krone","0","Units","2010","2010",637249836386.068,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1987","1987","DKK","Danish Krone","0","Units","2010","2010",625118999630.103,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1988","1988","DKK","Danish Krone","0","Units","2010","2010",613662424858.785,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1989","1989","DKK","Danish Krone","0","Units","2010","2010",615614639196.522,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1990","1990","DKK","Danish Krone","0","Units","2010","2010",620544931730.897,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1991","1991","DKK","Danish Krone","0","Units","2010","2010",630613828088.033,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1992","1992","DKK","Danish Krone","0","Units","2010","2010",646791617979.236,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1993","1993","DKK","Danish Krone","0","Units","2010","2010",641224138562.837,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1994","1994","DKK","Danish Krone","0","Units","2010","2010",683918214078.885,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","DKK","Danish Krone","0","Units","2010","2010",695400000000,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","DKK","Danish Krone","0","Units","2010","2010",712300000000,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","DKK","Danish Krone","0","Units","2010","2010",733400000000,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","DKK","Danish Krone","0","Units","2010","2010",750600000000,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","DKK","Danish Krone","0","Units","2010","2010",749700000000,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","DKK","Danish Krone","0","Units","2010","2010",752600000000,,
"DNK","Denmark","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","DKK","Danish Krone","0","Units","2010","2010",754300000000,,
"FIN","Finland","CPV","Private final consumption expenditure, volume","A","Annual","1970","1970","EUR","Euro","0","Units","2015","2015",37922382045.3217,,
"FIN","Finland","CPV","Private final consumption expenditure, volume","A","Annual","1971","1971","EUR","Euro","0","Units","2015","2015",38557897601.9394,,
"FIN","Finland","CPV","Private final consumption expenditure, volume","A","Annual","1972","1972","EUR","Euro","0","Units","2015","2015",41790201730.5012,,
"FIN","Finland","CPV","Private final consumption expenditure, volume","A","Annual","1973","1973","EUR","Euro","0","Units","2015","2015",44276551596.3244,,
"FIN","Finland","CPV","Private final consumption expenditure, volume","A","Annual","1974","1974","EUR","Euro","0","Units","2015","2015",45064413401.9136,,
"FIN","Finland","CPV","Private final consumption expenditure, volume","A","Annual","1975","1975","EUR","Euro","0","Units","2015","2015",46482860469.9235,,
"FIN","Finland","CPV","Private final consumption expenditure, volume","A","Annual","1976","1976","EUR","Euro","0","Units","2015","2015",47192183438.9857,,
"FIN","Finland","CPV","Private final consumption expenditure, volume","A","Annual","1977","1977","EUR","Euro","0","Units","2015","2015",46999308499.2765,,
