"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","MXN","Mexican Peso","0","Units",,,0.0125,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","MXN","Mexican Peso","0","Units",,,0.0125,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","MXN","Mexican Peso","0","Units",,,0.015426,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","MXN","Mexican Peso","0","Units",,,0.022573,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","MXN","Mexican Peso","0","Units",,,0.022767,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","MXN","Mexican Peso","0","Units",,,0.022805,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","MXN","Mexican Peso","0","Units",,,0.022951,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","MXN","Mexican Peso","0","Units",,,0.024515,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","MXN","Mexican Peso","0","Units",,,0.056402,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","MXN","Mexican Peso","0","Units",,,0.120094,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","MXN","Mexican Peso","0","Units",,,0.167828,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","MXN","Mexican Peso","0","Units",,,0.256872,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","MXN","Mexican Peso","0","Units",,,0.611773,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","MXN","Mexican Peso","0","Units",,,1.378183,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","MXN","Mexican Peso","0","Units",,,2.273105,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","MXN","Mexican Peso","0","Units",,,2.461473,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","MXN","Mexican Peso","0","Units",,,2.812599,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","MXN","Mexican Peso","0","Units",,,3.01843,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","MXN","Mexican Peso","0","Units",,,3.094898,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","MXN","Mexican Peso","0","Units",,,3.115617,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","MXN","Mexican Peso","0","Units",,,3.375117,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","MXN","Mexican Peso","0","Units",,,6.419425,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","MXN","Mexican Peso","0","Units",,,7.599448,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","MXN","Mexican Peso","0","Units",,,7.91846,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","MXN","Mexican Peso","0","Units",,,9.136042,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","MXN","Mexican Peso","0","Units",,,9.560398,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","MXN","Mexican Peso","0","Units",,,9.455558,,
"MEX","Mexico","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","MXN","Mexican Peso","0","Units",,,9.342342,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","COP","Colombian Peso","0","Units",,,18.444167,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","COP","Colombian Peso","0","Units",,,19.933333,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","COP","Colombian Peso","0","Units",,,21.866667,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","COP","Colombian Peso","0","Units",,,23.571667,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","COP","Colombian Peso","0","Units",,,26.061667,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","COP","Colombian Peso","0","Units",,,30.9275,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","COP","Colombian Peso","0","Units",,,34.695,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","COP","Colombian Peso","0","Units",,,36.774167,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","COP","Colombian Peso","0","Units",,,39.095,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","COP","Colombian Peso","0","Units",,,42.548333,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","COP","Colombian Peso","0","Units",,,47.278333,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","COP","Colombian Peso","0","Units",,,54.489167,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","COP","Colombian Peso","0","Units",,,64.085833,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","COP","Colombian Peso","0","Units",,,78.8575,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","COP","Colombian Peso","0","Units",,,100.8175,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","COP","Colombian Peso","0","Units",,,142.311667,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","COP","Colombian Peso","0","Units",,,194.260833,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","COP","Colombian Peso","0","Units",,,242.606667,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","COP","Colombian Peso","0","Units",,,299.173333,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","COP","Colombian Peso","0","Units",,,382.566667,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","COP","Colombian Peso","0","Units",,,502.26,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","COP","Colombian Peso","0","Units",,,627.1525,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","COP","Colombian Peso","0","Units",,,680.385833,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","COP","Colombian Peso","0","Units",,,786.346667,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","COP","Colombian Peso","0","Units",,,826.54,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","COP","Colombian Peso","0","Units",,,912.895,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","COP","Colombian Peso","0","Units",,,1036.6225,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","COP","Colombian Peso","0","Units",,,1141.116667,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","COP","Colombian Peso","0","Units",,,1426.424167,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","COP","Colombian Peso","0","Units",,,1756.685833,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","COP","Colombian Peso","0","Units",,,2087.918333,,
"COL","Colombia","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","COP","Colombian Peso","0","Units",,,2299.893333,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","JPY","Yen","0","Units",,,360,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","JPY","Yen","0","Units",,,350.677694,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","JPY","Yen","0","Units",,,303.1725,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","JPY","Yen","0","Units",,,271.701667,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","JPY","Yen","0","Units",,,292.0825,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","JPY","Yen","0","Units",,,296.7875,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","JPY","Yen","0","Units",,,296.5525,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","JPY","Yen","0","Units",,,268.51,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","JPY","Yen","0","Units",,,210.441667,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","JPY","Yen","0","Units",,,219.14,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","JPY","Yen","0","Units",,,226.740833,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","JPY","Yen","0","Units",,,220.535833,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","JPY","Yen","0","Units",,,249.076667,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","JPY","Yen","0","Units",,,237.511667,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","JPY","Yen","0","Units",,,237.5225,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","JPY","Yen","0","Units",,,238.535833,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","JPY","Yen","0","Units",,,168.519833,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","JPY","Yen","0","Units",,,144.6375,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","JPY","Yen","0","Units",,,128.151667,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","JPY","Yen","0","Units",,,137.964417,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","JPY","Yen","0","Units",,,144.7925,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","JPY","Yen","0","Units",,,134.706667,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","JPY","Yen","0","Units",,,126.651333,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","JPY","Yen","0","Units",,,111.197786,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","JPY","Yen","0","Units",,,102.207806,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","JPY","Yen","0","Units",,,94.059579,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","JPY","Yen","0","Units",,,108.779057,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","JPY","Yen","0","Units",,,120.990863,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","JPY","Yen","0","Units",,,130.905301,,
"JPN","Japan","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","JPY","Yen","0","Units",,,113.906805,,
